# Time-averaged data for fix msd_out
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
775700 1.3766 1.11902 0.275893 2.7715
775800 1.36963 1.10193 0.253923 2.72548
775900 1.32599 1.11557 0.248988 2.69055
776000 1.25882 1.0959 0.246528 2.60124
776100 1.21874 1.07425 0.239485 2.53247
776200 1.20895 1.07154 0.248663 2.52915
776300 1.16244 1.08866 0.258378 2.50948
776400 1.11038 1.07391 0.250632 2.43492
776500 1.0918 1.06374 0.269828 2.42537
776600 1.08167 1.07698 0.294538 2.45318
776700 1.09472 1.0808 0.29162 2.46714
776800 1.1388 1.09119 0.282725 2.51272
776900 1.19482 1.09647 0.286341 2.57763
777000 1.21506 1.1233 0.265142 2.60351
777100 1.26631 1.1528 0.247905 2.66702
777200 1.36078 1.15799 0.244949 2.76372
777300 1.4186 1.16412 0.239669 2.82239
777400 1.42305 1.19818 0.226294 2.84753
777500 1.41872 1.1983 0.240857 2.85787
777600 1.40679 1.17442 0.256173 2.83739
777700 1.40504 1.1371 0.272378 2.81452
777800 1.37581 1.11814 0.258772 2.75272
777900 1.35493 1.07513 0.249352 2.6794
778000 1.29269 1.09282 0.260774 2.64629
778100 1.22939 1.09068 0.273042 2.59312
778200 1.17074 1.04759 0.269732 2.48807
778300 1.13467 1.02209 0.287991 2.44475
778400 1.06813 1.01663 0.307858 2.39261
778500 1.02291 0.97303 0.288512 2.28445
778600 0.979865 0.975633 0.255627 2.21113
778700 0.964587 0.960601 0.257374 2.18256
778800 0.944018 0.959783 0.275415 2.17922
778900 0.974033 0.956196 0.296772 2.227
779000 1.04325 0.955597 0.304377 2.30322
779100 1.13225 0.951492 0.290432 2.37417
779200 1.1732 0.992748 0.262966 2.42892
779300 1.24518 1.03496 0.265265 2.5454
779400 1.27228 1.05826 0.274391 2.60494
779500 1.28213 1.03485 0.296676 2.61366
779600 1.30799 1.04927 0.326935 2.68419
779700 1.33524 1.05181 0.325325 2.71238
779800 1.30192 1.04225 0.285009 2.62918
779900 1.29884 1.02451 0.27146 2.5948
780000 1.27681 1.02573 0.293559 2.59609
780100 1.23409 0.99982 0.308747 2.54266
780200 1.18335 0.955436 0.299423 2.43821
780300 1.19455 0.944824 0.301973 2.44135
780400 1.1574 0.984374 0.290205 2.43198
780500 1.10154 1.01549 0.263784 2.38081
780600 1.09334 1.03819 0.266756 2.39828
780700 1.12373 1.05587 0.2952 2.4748
780800 1.10149 1.06721 0.315379 2.48407
780900 1.13476 1.05824 0.340007 2.533
781000 1.18559 1.07866 0.332372 2.59663
781100 1.21703 1.09377 0.290939 2.60174
781200 1.22841 1.12539 0.275541 2.62934
781300 1.3059 1.14307 0.298688 2.74766
781400 1.33259 1.139 0.310719 2.78231
781500 1.35915 1.12814 0.315046 2.80233
781600 1.36058 1.12706 0.318907 2.80654
781700 1.3858 1.14849 0.31428 2.84857
781800 1.32956 1.18071 0.30134 2.81161
781900 1.3128 1.15634 0.281333 2.75047
782000 1.33043 1.12854 0.282581 2.74155
782100 1.35099 1.1127 0.278443 2.74213
782200 1.32169 1.09199 0.269375 2.68305
782300 1.33878 1.10669 0.256984 2.70245
782400 1.32037 1.16969 0.241122 2.73118
782500 1.30053 1.22074 0.237688 2.75896
782600 1.31302 1.21719 0.245124 2.77534
782700 1.35821 1.19084 0.24824 2.79729
782800 1.34317 1.19074 0.253408 2.78732
782900 1.32866 1.18745 0.283151 2.79926
783000 1.29593 1.21154 0.297559 2.80503
783100 1.25889 1.20743 0.286958 2.75328
783200 1.2247 1.15601 0.289496 2.67021
783300 1.2391 1.10309 0.298996 2.64119
783400 1.23869 1.07606 0.292926 2.60767
783500 1.24903 1.0223 0.260115 2.53144
783600 1.23923 1.00732 0.250636 2.49719
783700 1.23564 1.03963 0.272725 2.548
783800 1.18938 1.04077 0.280301 2.51045
783900 1.20387 1.02637 0.244559 2.47479
784000 1.23996 1.04042 0.255549 2.53593
784100 1.27858 1.03655 0.29543 2.61056
784200 1.30936 1.05364 0.272711 2.63571
784300 1.34434 1.08998 0.247215 2.68154
784400 1.34076 1.11325 0.282089 2.7361
784500 1.35146 1.10844 0.284746 2.74465
784600 1.39308 1.11694 0.258702 2.76873
784700 1.4357 1.10459 0.268918 2.8092
784800 1.42488 1.12461 0.280435 2.82993
784900 1.40765 1.16243 0.257212 2.8273
785000 1.34919 1.17493 0.257633 2.78175
785100 1.29984 1.129 0.275264 2.7041
785200 1.25927 1.10674 0.283715 2.64972
785300 1.23042 1.06718 0.273296 2.5709
785400 1.20213 1.00889 0.263464 2.47448
785500 1.20125 0.946482 0.237226 2.38496
785600 1.19181 0.947948 0.237689 2.37745
785700 1.1597 0.926508 0.24111 2.32732
785800 1.16694 0.928916 0.232724 2.32858
785900 1.21539 0.965841 0.239132 2.42037
786000 1.21868 1.02326 0.253984 2.49592
786100 1.24314 1.0443 0.227385 2.51483
786200 1.28423 1.07148 0.223778 2.57949
786300 1.28977 1.05611 0.258184 2.60406
786400 1.26551 1.02793 0.281895 2.57533
786500 1.25758 1.00017 0.270902 2.52865
786600 1.27886 1.00294 0.284591 2.56639
786700 1.27533 0.978906 0.30076 2.555
786800 1.23924 0.984042 0.27012 2.4934
786900 1.22526 0.98942 0.248814 2.4635
787000 1.24822 0.993589 0.263248 2.50506
787100 1.2596 1.0345 0.265886 2.55998
787200 1.28386 1.09215 0.235544 2.61156
787300 1.30326 1.06475 0.223 2.59101
787400 1.34116 1.06054 0.221732 2.62344
787500 1.3615 1.07386 0.219121 2.65448
787600 1.37146 1.03221 0.230042 2.63371
787700 1.38524 1.03468 0.252751 2.67267
787800 1.43069 1.06683 0.277066 2.77459
787900 1.4376 1.03675 0.292828 2.76718
788000 1.462 0.989343 0.284199 2.73554
788100 1.48836 1.00869 0.285025 2.78207
788200 1.47853 1.0105 0.298819 2.78785
788300 1.42368 1.0048 0.284383 2.71286
788400 1.44128 1.02099 0.248801 2.71107
788500 1.41217 1.0352 0.237131 2.6845
788600 1.34947 0.9986 0.218906 2.56698
788700 1.28679 0.963787 0.205899 2.45647
788800 1.30229 0.892222 0.231445 2.42595
788900 1.23328 0.855237 0.242712 2.33123
789000 1.17845 0.847201 0.215964 2.24162
789100 1.17603 0.865374 0.214121 2.25553
789200 1.20706 0.893072 0.220832 2.32096
789300 1.18057 0.937223 0.199362 2.31716
789400 1.2383 0.925127 0.2088 2.37223
789500 1.31321 0.929843 0.248095 2.49115
789600 1.33093 0.96218 0.254925 2.54803
789700 1.30562 1.01084 0.248317 2.56477
789800 1.39334 1.012 0.260392 2.66573
789900 1.43696 1.01858 0.253386 2.70892
790000 1.43256 1.00953 0.22009 2.66218
790100 1.43987 1.01865 0.216673 2.67519
790200 1.47414 1.00553 0.229107 2.70878
790300 1.42572 1.05552 0.224429 2.70567
790400 1.41657 1.06422 0.216648 2.69744
790500 1.42866 1.03458 0.227305 2.69054
790600 1.44888 0.966442 0.232438 2.64776
790700 1.37225 0.959643 0.226482 2.55838
790800 1.32309 0.972314 0.223585 2.51899
790900 1.26539 0.982149 0.230987 2.47853
791000 1.21366 0.966222 0.221122 2.401
791100 1.19806 0.965685 0.210212 2.37395
791200 1.23435 0.925756 0.210101 2.37021
791300 1.24364 0.918925 0.222953 2.38552
791400 1.27817 0.95213 0.264211 2.49452
791500 1.29404 1.02427 0.286984 2.60529
791600 1.30199 1.03923 0.273263 2.61448
791700 1.36717 1.01782 0.263791 2.64878
791800 1.46021 1.00831 0.2493 2.71782
791900 1.43263 0.986472 0.226558 2.64566
792000 1.38534 0.931829 0.227796 2.54496
792100 1.37773 0.931014 0.254877 2.56362
792200 1.3423 0.944444 0.244553 2.53129
792300 1.30324 0.933656 0.215157 2.45205
792400 1.37031 0.926723 0.209006 2.50604
792500 1.44703 0.93084 0.217672 2.59554
792600 1.41219 0.939392 0.207548 2.55913
792700 1.39508 0.9715 0.227805 2.59438
792800 1.43981 1.01213 0.262334 2.71427
792900 1.39226 1.01868 0.251901 2.66284
793000 1.33005 1.00349 0.225954 2.55949
793100 1.3612 0.986923 0.224357 2.57248
793200 1.36952 0.939959 0.231579 2.54106
793300 1.27989 0.90394 0.240924 2.42475
793400 1.2494 0.945039 0.265533 2.45997
793500 1.27513 0.932285 0.275567 2.48299
793600 1.27813 0.904819 0.25431 2.43726
793700 1.30452 0.895513 0.242135 2.44217
793800 1.35263 0.912928 0.239981 2.50554
793900 1.34093 0.890223 0.218235 2.44939
794000 1.31632 0.924267 0.226281 2.46687
794100 1.34828 0.944606 0.243026 2.53591
794200 1.37866 0.916768 0.224283 2.51971
794300 1.40036 0.870195 0.21887 2.48943
794400 1.41439 0.879478 0.239089 2.53296
794500 1.37351 0.875906 0.250679 2.5001
794600 1.27562 0.896293 0.274545 2.44646
794700 1.21298 0.925314 0.311312 2.44961
794800 1.19593 0.917225 0.296071 2.40923
794900 1.1969 0.821083 0.270321 2.2883
795000 1.20266 0.764263 0.26727 2.23419
795100 1.19334 0.756253 0.244932 2.19452
795200 1.16399 0.766226 0.237085 2.1673
795300 1.14553 0.762113 0.25242 2.16006
795400 1.15855 0.818453 0.255012 2.23201
795500 1.18775 0.843832 0.250927 2.28251
795600 1.25103 0.842526 0.254695 2.34825
795700 1.34823 0.857242 0.244821 2.4503
795800 1.41759 0.906972 0.248262 2.57283
795900 1.435 0.940394 0.281582 2.65697
796000 1.49216 0.971246 0.304255 2.76766
796100 1.55622 0.972822 0.300184 2.82923
796200 1.57057 0.926424 0.297792 2.79478
796300 1.56893 0.883746 0.272367 2.72504
796400 1.55456 0.870039 0.245632 2.67023
796500 1.4554 0.864907 0.246619 2.56693
796600 1.32945 0.877666 0.258589 2.46571
796700 1.2541 0.899608 0.269443 2.42315
796800 1.2459 0.871072 0.274967 2.39193
796900 1.22396 0.838818 0.258986 2.32177
797000 1.21826 0.801206 0.236065 2.25553
797100 1.22077 0.764202 0.240649 2.22562
797200 1.18803 0.75321 0.261583 2.20283
797300 1.13288 0.769294 0.270559 2.17274
797400 1.15873 0.783109 0.275785 2.21762
797500 1.21675 0.801783 0.272112 2.29064
797600 1.27331 0.801593 0.245361 2.32027
797700 1.34765 0.848863 0.228329 2.42484
797800 1.42166 0.910141 0.250966 2.58277
797900 1.45298 0.924804 0.276267 2.65405
798000 1.52377 0.90486 0.267775 2.6964
798100 1.55311 0.937829 0.276407 2.76734
798200 1.55525 0.889132 0.294025 2.73841
798300 1.54954 0.873724 0.280404 2.70366
798400 1.54943 0.8943 0.276194 2.71992
798500 1.50232 0.915077 0.30049 2.71788
798600 1.51 0.875206 0.315894 2.7011
798700 1.53902 0.906612 0.278621 2.72425
798800 1.56097 0.892952 0.269935 2.72385
798900 1.53011 0.866038 0.296931 2.69307
799000 1.52304 0.860433 0.295134 2.67861
799100 1.44665 0.909757 0.283342 2.63975
799200 1.35475 0.879706 0.296206 2.53066
799300 1.32495 0.872679 0.288055 2.48568
799400 1.36042 0.858349 0.250696 2.46947
799500 1.35086 0.850019 0.252055 2.45293
799600 1.36164 0.833428 0.264709 2.45978
799700 1.3895 0.88524 0.263587 2.53832
799800 1.38671 0.904317 0.29162 2.58265
799900 1.33703 0.932566 0.311395 2.58099
800000 1.38297 0.920967 0.291024 2.59496
800100 1.40852 0.943177 0.285291 2.63698
800200 1.41543 0.896438 0.288615 2.60049
800300 1.4159 0.91142 0.266221 2.59355
800400 1.43389 0.924553 0.269235 2.62768
800500 1.39919 0.923239 0.301216 2.62365
800600 1.3945 0.883418 0.275951 2.55387
800700 1.41742 0.912717 0.259818 2.58996
800800 1.4428 0.865082 0.291804 2.59969
800900 1.42545 0.847639 0.282715 2.55581
801000 1.41815 0.898885 0.267575 2.58461
801100 1.39801 0.936486 0.302967 2.63747
801200 1.38322 0.896666 0.301811 2.58169
801300 1.40044 0.928093 0.256661 2.5852
801400 1.45772 0.907858 0.252559 2.61814
801500 1.46637 0.874389 0.254814 2.59558
801600 1.43882 0.89872 0.24659 2.58413
801700 1.41222 0.943872 0.272089 2.62818
801800 1.38249 0.908182 0.295742 2.58641
801900 1.371 0.911887 0.276369 2.55925
802000 1.41335 0.917075 0.262767 2.5932
802100 1.43854 0.882197 0.260981 2.58172
802200 1.43927 0.860743 0.262083 2.5621
802300 1.40964 0.917496 0.296197 2.62334
802400 1.36278 0.934481 0.325769 2.62303
802500 1.35425 0.900016 0.317523 2.57179
802600 1.39271 0.851682 0.30829 2.55269
802700 1.42366 0.862451 0.298745 2.58486
802800 1.42725 0.888505 0.276849 2.5926
802900 1.41155 0.923442 0.258159 2.59315
803000 1.41875 0.96396 0.274592 2.6573
803100 1.41155 0.976428 0.287942 2.67592
803200 1.39961 0.928448 0.281096 2.60916
803300 1.42681 0.88845 0.271038 2.58629
803400 1.42597 0.897094 0.261377 2.58444
803500 1.3612 0.89713 0.267424 2.52575
803600 1.33364 0.900649 0.279861 2.51415
803700 1.36517 0.916244 0.291582 2.573
803800 1.38746 0.874201 0.302468 2.56413
803900 1.43705 0.843271 0.302335 2.58265
804000 1.50471 0.876683 0.28266 2.66405
804100 1.50714 0.908734 0.271245 2.68712
804200 1.4181 0.974757 0.285597 2.67846
804300 1.40547 0.999258 0.306041 2.71077
804400 1.44069 0.949619 0.314855 2.70517
804500 1.46241 0.870846 0.312757 2.64601
804600 1.48619 0.864935 0.299709 2.65084
804700 1.5315 0.894205 0.279871 2.70557
804800 1.4813 0.916827 0.272465 2.67059
804900 1.44789 0.945633 0.291001 2.68452
805000 1.48632 0.952932 0.30326 2.74251
805100 1.50054 0.917947 0.293585 2.71207
805200 1.46323 0.893056 0.272845 2.62913
805300 1.45309 0.917799 0.269817 2.6407
805400 1.40607 0.93971 0.264979 2.61076
805500 1.36974 0.909966 0.276233 2.55594
805600 1.37498 0.87368 0.303758 2.55242
805700 1.39405 0.853974 0.314063 2.56209
805800 1.37166 0.810542 0.310898 2.4931
805900 1.34904 0.798322 0.299075 2.44644
806000 1.28335 0.856491 0.284661 2.4245
806100 1.21816 0.895352 0.281785 2.3953
806200 1.23194 0.863684 0.300083 2.3957
806300 1.27874 0.812891 0.290386 2.38201
806400 1.28817 0.78919 0.261401 2.33876
806500 1.32729 0.80789 0.268627 2.40381
806600 1.38807 0.841355 0.268251 2.49767
806700 1.40372 0.896356 0.257089 2.55716
806800 1.44494 0.912391 0.270439 2.62777
806900 1.55252 0.921668 0.295238 2.76943
807000 1.61761 0.907223 0.27832 2.80315
807100 1.63392 0.943376 0.271641 2.84893
807200 1.64041 0.990175 0.277241 2.90783
807300 1.62431 1.0356 0.268314 2.92822
807400 1.57861 1.04057 0.253752 2.87294
807500 1.6088 1.00211 0.26092 2.87183
807600 1.63348 0.919322 0.253964 2.80677
807700 1.58255 0.898556 0.252134 2.73324
807800 1.53841 0.916469 0.261637 2.71651
807900 1.51997 0.947578 0.272626 2.74017
808000 1.50634 0.959438 0.271654 2.73744
808100 1.53609 0.986276 0.297401 2.81977
808200 1.60332 0.966753 0.29119 2.86126
808300 1.61739 0.966538 0.279216 2.86314
808400 1.60109 0.987784 0.286408 2.87528
808500 1.63531 1.02181 0.2866 2.94372
808600 1.65377 1.03132 0.249719 2.93481
808700 1.65161 1.04372 0.24761 2.94295
808800 1.69461 1.0054 0.258259 2.95827
808900 1.72236 1.00238 0.243852 2.96859
809000 1.66849 1.01209 0.247411 2.92799
809100 1.60884 1.04908 0.28278 2.9407
809200 1.59215 1.05606 0.264271 2.91248
809300 1.56793 1.03302 0.257243 2.85819
809400 1.50713 0.973899 0.287229 2.76826
809500 1.46362 0.946878 0.294719 2.70522
809600 1.4121 0.893421 0.263674 2.5692
809700 1.32087 0.865073 0.269077 2.45502
809800 1.2696 0.849143 0.27166 2.3904
809900 1.26295 0.817145 0.260062 2.34016
810000 1.24118 0.795111 0.242985 2.27928
810100 1.22131 0.820659 0.241692 2.28366
810200 1.23393 0.827244 0.248456 2.30962
810300 1.25708 0.839707 0.245096 2.34188
810400 1.27667 0.86592 0.237222 2.37981
810500 1.36762 0.853143 0.250205 2.47097
810600 1.47044 0.855254 0.275189 2.60088
810700 1.51428 0.911737 0.277298 2.70332
810800 1.5274 0.949156 0.273035 2.74959
810900 1.5586 0.971447 0.280487 2.81053
811000 1.52991 0.995139 0.273905 2.79896
811100 1.49333 0.963591 0.261947 2.71887
811200 1.50859 0.937021 0.258625 2.70424
811300 1.47958 0.958375 0.265075 2.70303
811400 1.39033 0.994257 0.26482 2.6494
811500 1.37455 0.982 0.260669 2.61722
811600 1.38875 0.992139 0.260748 2.64164
811700 1.36162 0.956527 0.253083 2.57123
811800 1.35647 0.945855 0.250764 2.55309
811900 1.38431 0.923255 0.241526 2.54909
812000 1.32138 0.937434 0.24254 2.50136
812100 1.26258 0.932389 0.244233 2.43921
812200 1.27259 0.908544 0.249761 2.43089
812300 1.30096 0.836878 0.252931 2.39077
812400 1.28864 0.843704 0.255518 2.38786
812500 1.30535 0.83611 0.249992 2.39145
812600 1.3135 0.884909 0.242519 2.44093
812700 1.28277 0.908984 0.248961 2.44071
812800 1.29272 0.915754 0.260942 2.46942
812900 1.34981 0.856061 0.251178 2.45705
813000 1.35586 0.85508 0.246963 2.4579
813100 1.36316 0.842355 0.250793 2.45631
813200 1.36962 0.892295 0.260021 2.52193
813300 1.3363 0.899124 0.251779 2.4872
813400 1.30067 0.887389 0.25109 2.43915
813500 1.33941 0.837005 0.248069 2.42449
813600 1.35141 0.836655 0.256117 2.44419
813700 1.32622 0.786681 0.267815 2.38071
813800 1.33755 0.823377 0.274923 2.43586
813900 1.34324 0.860409 0.265608 2.46926
814000 1.28565 0.889622 0.261826 2.4371
814100 1.28149 0.857408 0.251986 2.39089
814200 1.3136 0.883843 0.24893 2.44637
814300 1.26863 0.847417 0.258307 2.37435
814400 1.22629 0.860763 0.266728 2.35378
814500 1.23043 0.877315 0.250077 2.35783
814600 1.1935 0.881006 0.250885 2.32539
814700 1.17382 0.829821 0.250875 2.25452
814800 1.22193 0.829734 0.253859 2.30552
814900 1.24723 0.785972 0.265978 2.29918
815000 1.22592 0.80365 0.282671 2.31224
815100 1.24177 0.866066 0.275615 2.38345
815200 1.27266 0.934109 0.262153 2.46892
815300 1.2869 0.92586 0.254029 2.46679
815400 1.35413 0.935355 0.251464 2.54095
815500 1.45231 0.922391 0.243816 2.61852
815600 1.47224 0.916174 0.246149 2.63456
815700 1.46134 0.927611 0.25371 2.64266
815800 1.45768 0.970059 0.252703 2.68044
815900 1.42472 0.962277 0.233143 2.62014
816000 1.3903 0.928908 0.24828 2.56749
816100 1.39011 0.895722 0.268369 2.5542
816200 1.36173 0.869546 0.25761 2.48889
816300 1.29765 0.851131 0.235566 2.38435
816400 1.26537 0.851282 0.23396 2.35062
816500 1.22299 0.850983 0.201534 2.2755
816600 1.17746 0.810411 0.167301 2.15517
816700 1.16983 0.763144 0.181919 2.1149
816800 1.17616 0.759368 0.207904 2.14343
816900 1.12908 0.772043 0.206829 2.10795
817000 1.10187 0.785332 0.224491 2.11169
817100 1.11809 0.811731 0.235234 2.16506
817200 1.15774 0.824808 0.224028 2.20657
817300 1.1729 0.813107 0.223246 2.20925
817400 1.18724 0.800489 0.228326 2.21605
817500 1.17942 0.802953 0.227833 2.2102
817600 1.1593 0.779957 0.228499 2.16776
817700 1.1453 0.761028 0.2181 2.12443
817800 1.1568 0.751591 0.197072 2.10546
817900 1.20206 0.762644 0.188023 2.15273
818000 1.2393 0.773235 0.192823 2.20535
818100 1.25011 0.806331 0.193268 2.24971
818200 1.25292 0.856455 0.190173 2.29954
818300 1.2817 0.912428 0.204894 2.39902
818400 1.2957 0.949167 0.219133 2.464
818500 1.32142 0.960809 0.194482 2.47671
818600 1.36671 0.935241 0.178291 2.48024
818700 1.40311 0.905407 0.197591 2.50611
818800 1.39943 0.888096 0.205778 2.4933
818900 1.40556 0.926708 0.193558 2.52583
819000 1.3876 0.967502 0.208776 2.56388
819100 1.37282 0.991831 0.233509 2.59816
819200 1.36969 0.964726 0.200198 2.53462
819300 1.35918 0.929921 0.192137 2.48124
819400 1.31165 0.882301 0.21964 2.41359
819500 1.23291 0.875271 0.218969 2.32715
819600 1.15719 0.864656 0.204101 2.22595
819700 1.12841 0.807689 0.220338 2.15644
819800 1.10232 0.739532 0.215678 2.05753
819900 1.09178 0.721923 0.186356 2.00006
820000 1.09455 0.692011 0.180541 1.9671
820100 1.06935 0.695389 0.201821 1.96656
820200 1.03748 0.732327 0.201251 1.97106
820300 1.05974 0.768796 0.209719 2.03826
820400 1.07328 0.770921 0.227613 2.07181
820500 1.08858 0.804642 0.221544 2.11476
820600 1.14402 0.813612 0.202498 2.16013
820700 1.21172 0.816187 0.218218 2.24613
820800 1.21706 0.823502 0.243941 2.2845
820900 1.2258 0.855067 0.247446 2.32832
821000 1.24678 0.818588 0.23784 2.30321
821100 1.22414 0.792128 0.232378 2.24865
821200 1.18673 0.803256 0.206914 2.1969
821300 1.17152 0.830978 0.191454 2.19395
821400 1.12313 0.809281 0.187997 2.12041
821500 1.08157 0.824777 0.200078 2.10643
821600 1.06012 0.799907 0.20872 2.06875
821700 1.07536 0.730639 0.203636 2.00964
821800 1.05271 0.68109 0.196657 1.93045
821900 1.05572 0.701289 0.205332 1.96234
822000 1.06434 0.69634 0.220413 1.9811
822100 1.03961 0.717734 0.233719 1.99106
822200 1.04353 0.743738 0.252756 2.04002
822300 1.12058 0.773492 0.264889 2.15896
822400 1.16641 0.790569 0.245473 2.20245
822500 1.19627 0.84336 0.238862 2.27849
822600 1.21188 0.831624 0.239792 2.2833
822700 1.15913 0.844453 0.228903 2.23248
822800 1.09767 0.831851 0.221739 2.15126
822900 1.11459 0.791601 0.226806 2.133
823000 1.10802 0.746215 0.205429 2.05966
823100 1.07363 0.760664 0.180469 2.01477
823200 1.08353 0.744331 0.173822 2.00168
823300 1.07944 0.755718 0.188117 2.02327
823400 1.04978 0.779491 0.202867 2.03214
823500 1.06861 0.82295 0.224426 2.11599
823600 1.12848 0.840802 0.22816 2.19744
823700 1.18911 0.847233 0.210912 2.24726
823800 1.25249 0.849932 0.201268 2.30369
823900 1.30314 0.862741 0.224185 2.39006
824000 1.3056 0.871376 0.240746 2.41772
824100 1.30295 0.900293 0.252861 2.4561
824200 1.31459 0.913638 0.265044 2.49328
824300 1.28564 0.902192 0.241963 2.4298
824400 1.24081 0.887467 0.198284 2.32656
824500 1.22537 0.863793 0.187626 2.27679
824600 1.18687 0.822512 0.201914 2.2113
824700 1.12134 0.81331 0.210747 2.14539
824800 1.09605 0.813774 0.217366 2.12719
824900 1.08548 0.810005 0.212477 2.10796
825000 1.07457 0.786212 0.193478 2.05426
825100 1.08425 0.782561 0.180083 2.0469
825200 1.0832 0.746074 0.197899 2.02717
825300 1.01532 0.727304 0.23123 1.97385
825400 0.976943 0.734372 0.247738 1.95905
825500 0.983914 0.72558 0.240351 1.94984
825600 0.974743 0.719449 0.230023 1.92422
825700 0.989753 0.741034 0.213578 1.94436
825800 1.06868 0.731791 0.216559 2.01703
825900 1.09403 0.724975 0.227244 2.04625
826000 1.11271 0.737284 0.232652 2.08265
826100 1.16396 0.741296 0.232742 2.138
826200 1.17085 0.766919 0.237679 2.17545
826300 1.13713 0.811252 0.223547 2.17193
826400 1.15608 0.842232 0.213076 2.21139
826500 1.13159 0.839765 0.221492 2.19285
826600 1.07384 0.791885 0.247365 2.11309
826700 1.05182 0.757417 0.238346 2.04758
826800 1.04317 0.746777 0.224375 2.01433
826900 0.983716 0.71944 0.237626 1.94078
827000 0.984279 0.689579 0.233599 1.90746
827100 1.00103 0.696756 0.205463 1.90325
827200 0.993052 0.691253 0.221783 1.90609
827300 0.992161 0.654792 0.236163 1.88312
827400 1.03889 0.688422 0.215561 1.94287
827500 1.0333 0.747144 0.206482 1.98693
827600 1.03293 0.753501 0.231058 2.01749
827700 1.07167 0.753672 0.218921 2.04427
827800 1.07381 0.732792 0.20756 2.01416
827900 1.01987 0.674777 0.239373 1.93402
828000 1.0164 0.669044 0.262178 1.94762
828100 1.00424 0.689904 0.235931 1.93007
828200 0.950238 0.711358 0.243368 1.90496
828300 0.936592 0.725513 0.260136 1.92224
828400 1.01294 0.709937 0.258636 1.98152
828500 1.02926 0.667768 0.252132 1.94916
828600 1.04434 0.684748 0.249487 1.97858
828700 1.11372 0.753265 0.239901 2.10688
828800 1.1471 0.78283 0.239572 2.1695
828900 1.13145 0.819034 0.23932 2.1898
829000 1.2038 0.850795 0.23336 2.28796
829100 1.2669 0.833167 0.237609 2.33767
829200 1.2816 0.82288 0.253391 2.35787
829300 1.27258 0.848471 0.239941 2.36099
829400 1.26218 0.866928 0.232075 2.36118
829500 1.16793 0.861694 0.237076 2.2667
829600 1.11833 0.825646 0.234884 2.17886
829700 1.08557 0.784023 0.231287 2.10088
829800 1.0492 0.717936 0.240586 2.00772
829900 1.00335 0.682932 0.235719 1.922
830000 0.994013 0.688224 0.220205 1.90244
830100 0.952499 0.691777 0.216179 1.86045
830200 0.911867 0.695621 0.229661 1.83715
830300 0.902016 0.709619 0.237417 1.84905
830400 0.919494 0.699726 0.236264 1.85548
830500 0.913381 0.669752 0.23827 1.8214
830600 0.953967 0.687021 0.254805 1.89579
830700 0.979842 0.728445 0.25012 1.95841
830800 0.998387 0.760375 0.233553 1.99232
830900 1.04123 0.788793 0.229781 2.0598
831000 1.12953 0.789089 0.230924 2.14954
831100 1.16983 0.767527 0.227303 2.16466
831200 1.1553 0.804705 0.227462 2.18747
831300 1.13198 0.845043 0.240592 2.21761
831400 1.11383 0.81932 0.242146 2.17529
831500 1.07602 0.805341 0.23595 2.11731
831600 1.083 0.785756 0.233603 2.10236
831700 1.08588 0.726455 0.232304 2.04463
831800 1.06035 0.709871 0.232923 2.00314
831900 1.00732 0.756499 0.251754 2.01557
832000 0.997064 0.784309 0.279022 2.0604
832100 1.00817 0.769668 0.281117 2.05896
832200 1.02372 0.757652 0.263996 2.04537
832300 1.04352 0.762394 0.244114 2.05003
832400 1.03628 0.763414 0.240476 2.04017
832500 1.01612 0.775115 0.235663 2.0269
832600 1.02792 0.7937 0.226596 2.04822
832700 1.04633 0.788056 0.226065 2.06045
832800 1.06647 0.7538 0.228724 2.04899
832900 1.09551 0.711452 0.230463 2.03742
833000 1.08665 0.723222 0.219521 2.02939
833100 1.05764 0.751809 0.234189 2.04364
833200 1.03107 0.773615 0.280031 2.08471
833300 1.00067 0.798946 0.292034 2.09165
833400 0.974638 0.780871 0.262834 2.01834
833500 1.00393 0.708762 0.259655 1.97235
833600 1.02288 0.675637 0.250229 1.94874
833700 0.992299 0.665219 0.224863 1.88238
833800 0.946028 0.663293 0.225478 1.8348
833900 0.939353 0.659561 0.240382 1.8393
834000 0.934344 0.673757 0.227262 1.83536
834100 0.961671 0.669438 0.225294 1.8564
834200 1.02525 0.678138 0.242463 1.94585
834300 1.06728 0.711168 0.257654 2.0361
834400 1.05121 0.760965 0.260501 2.07267
834500 1.07077 0.799301 0.275989 2.14606
834600 1.10987 0.809329 0.278218 2.19742
834700 1.11339 0.790674 0.272046 2.17611
834800 1.1076 0.776785 0.271372 2.15576
834900 1.12584 0.771028 0.262863 2.15973
835000 1.08422 0.789512 0.253464 2.1272
835100 1.04937 0.802761 0.269995 2.12212
835200 1.06675 0.797284 0.276044 2.14008
835300 1.08732 0.808046 0.257982 2.15335
835400 1.07509 0.803704 0.242738 2.12153
835500 1.10527 0.756808 0.251057 2.11313
835600 1.09654 0.756794 0.246034 2.09937
835700 1.02202 0.792699 0.239282 2.054
835800 1.01258 0.773535 0.246808 2.03292
835900 1.07095 0.770692 0.246935 2.08857
836000 1.08188 0.80638 0.223499 2.11176
836100 1.10147 0.808213 0.226358 2.13604
836200 1.12536 0.817911 0.24684 2.19011
